thread_id,tweet_id,created_at,text
793865,793868,2017-10-13 10:35:09+00:00,"@AmazonHelp I didn’t find anythng helpful, could you please call me and assist with best possible option. Looking for swift assistance"
870057,870054,2017-10-13 15:39:32+00:00,@AmazonHelp I have cancelled the order. No delivery attempt was made. I will happily DM the order reference etc to you.
1477976,1477977,2017-11-02 23:30:23+00:00,"@AmazonHelp J'ai payé pour un emballage cadeau, et je vais me retrouver sans cadeau, au moins ce sera une surprise..."
321192,321193,2017-10-07 13:35:09+00:00,@AmazonHelp Can’t. On my way to catch a flight now. Running late and without the product I needed. Not impressed. Expecting more as a prime member
2758164,2758161,2017-11-21 03:41:05+00:00,@AmazonHelp Do you offer it in Maryland?
1277439,1277431,2017-10-17 14:14:28+00:00,@AmazonHelp Please make sure tomorrow it gets delivered before 12PM thanks just a humble request please.
493418,493413,2017-12-03 09:33:49+00:00,@AmazonHelp No I have asked them to but they say they are investigating and have redirected my order and was promised it would arrive yesterday still nothing.  Bn told and assured it will b here tomorrow but I have little faith now.
375826,375827,2017-10-09 10:09:34+00:00,@AmazonHelp No. Still haven't received an email notification. Had to log in to find out the package is late.
942152,942154,2017-10-23 06:11:03+00:00,"@AmazonHelp It is not so. Just because u don't want to expose urself, u don't want to put on public platform"
312090,312096,2017-10-07 19:02:47+00:00,@AmazonHelp Let me know when i can expect my order.
74562,74563,2017-11-30 11:39:29+00:00,@AmazonHelp Creo que por Amazon
836481,836482,2017-10-13 12:31:30+00:00,@AmazonHelp You don't need to worry about my order details as they are my personal details. I am OK with that
1681758,1681762,2017-11-06 17:14:36+00:00,@AmazonHelp done. Expecting an explanation on ur call.
1710592,1710597,2017-10-17 18:18:13+00:00,"@AmazonHelp La verdad que no, nunca se me habia dado ésta situación y no se realmente si debia reportar en Amazon o en Correos, ya que es problema ext."
2700777,2700778,2017-11-19 21:11:41+00:00,"@AmazonHelp Amazingly it was 8 minutes before the end of the delivery window. Pretty sure he just ran out of time, because no DPD van came past"
1216288,1216294,2017-10-25 18:36:52+00:00,"@AmazonHelp i did not get any mail
you can not help me
you cheated with me
delete my accout"
913364,916542,2017-10-21 13:22:43+00:00,"@AmazonHelp  much appreciated, please ensure the refund is effected ASAP."
1353536,1353534,2017-10-16 14:22:00+00:00,@AmazonHelp i did! thank you!
206743,206742,2017-10-04 21:39:22+00:00,@AmazonHelp I've been charged a prime membership fee three times since last Friday.
2179077,2179082,2017-10-20 07:42:07+00:00,@AmazonHelp Secondly your email is only a copy of the complaint I have lodged with your customer care. What reply is expected - u r only harassing me
579806,579807,2017-12-03 11:44:50+00:00,"@AmazonHelp Pas d'avis de passage, pas sonné, pas même venu dans le quartier ! Etant donné que j'ai déjà demandé à Amazon de ne pu utilisé ce transporteur car probleme récurent, que faut il faire pour être livré a l'heure en Premium..."
485322,485320,2017-12-01 15:12:58+00:00,"@AmazonHelp Set was missing a pan. I was advised to wait for a return label, return the set, new set would go out before Monday. Then, I was told to return the set and buy it again. Problem is there is a $500 price difference today."
1010365,1010366,2017-10-14 14:30:22+00:00,@AmazonHelp Yes I had a chat with them as well. But not fruitful enough to solve the issue.
2482093,2482097,2017-10-29 23:27:23+00:00,@AmazonHelp I have used that contact form and just received the same generic response asking for information (which I have sent more than once). I hope
2052214,2052215,2017-10-18 23:56:15+00:00,@AmazonHelp Shipped. China post.
775054,775053,2017-10-12 02:20:51+00:00,@AmazonHelp I have replied there. Check asap. Otherwise I'll be forced to write here once again.
1398502,1398504,2017-10-29 13:46:35+00:00,@AmazonHelp It magically got enabled today. I can get multi room music now on all my Echo
934384,934377,2017-10-21 17:55:55+00:00,"@AmazonHelp Just spent 10 minutes on the phone, disappointed and frustrated that no one is willing to help"
254057,254062,2017-10-06 04:47:29+00:00,@AmazonHelp They just responded with a new EUB tracking number that doesn’t work and saying it could take up to 15 DAYS for it to arrive. I am LIVID!
505875,505876,2017-12-02 01:41:36+00:00,"@AmazonHelp Thanks... I got it favourited but is there any way to replay what's been played earlier? After thinking it was a gimmick have to admit Alexa is a lot of fun, I'm a convert!"
1429451,1429458,2017-11-02 07:02:44+00:00,@AmazonHelp Can I get a callback on my number for this or not??
2780558,2780559,2017-11-21 16:55:13+00:00,@AmazonHelp Your team has been working on it for last 14 days....how much more should i wait so that you appreciate my patience.
564934,564936,2017-12-03 13:19:50+00:00,@AmazonHelp Luckily it was. Just don't understand why didn't leave it at my neighbors. It would of been soaked through
281973,281974,2017-10-06 12:34:16+00:00,@AmazonHelp @AmazonHelp I contacted every possible person but nothing happened
2488969,2488970,2017-11-26 19:25:49+00:00,"@AmazonHelp Yes, that’s where it’s gone I think, I’m sure they’re doing everything they can,"
1005097,1005101,2017-10-14 20:39:19+00:00,"@AmazonHelp Yeah the name was left called ""spinetinglers"""
964174,964175,2017-10-14 05:30:49+00:00,@AmazonHelp The exchange value was showing X value for some time. I had a little delay in processing the order the value changed. How?
831765,831780,2017-10-15 10:55:53+00:00,@AmazonHelp Then what should I do with that email correspondence. I need that to gift someone but the date has gone and even I don't got the product. These types of activities from your side are just troubling your own customers. I have no words to say after this act. Never recommend Amazon.
2213789,2213790,2017-11-10 04:28:27+00:00,@AmazonHelp Hey looks like it's back ! Thanks ! 😀
1288876,1288869,2017-10-17 17:22:40+00:00,@AmazonHelp Je devais être livré jeudi dernier. Commande Prime. Cadeau pour anniv. @120533  prisonnier de @120535 Remboursez moi.
180070,180071,2017-10-04 18:28:22+00:00,@AmazonHelp I told ur customer service. But I need my product fast
110004,110005,2017-11-23 20:04:18+00:00,@AmazonHelp Se lo he explicado por MD
1380320,1380321,2017-10-28 05:17:02+00:00,"@AmazonHelp I've publish 32 books to date, and never had an issue..."
2887289,2887290,2017-11-28 13:01:28+00:00,@AmazonHelp I seriously fedup with your way of caring for your customers and their valuable money and trust they invest on you 2/2
1953361,1953362,2017-11-16 16:06:16+00:00,"@AmazonHelp Entschuldigen sie, selbstverständlich! Der Support von Amazon war wie immer Klasse und hat mein Problem innerhalb von 2 Minuten zufriedenstellend gelöst. Meine eigentlich Frage, ob die Garantie über Amazon oder über den Händler läuft, würde ja hier auf Twitter schon (1/2)"
167960,167959,2017-11-24 20:52:26+00:00,"@AmazonHelp Tá tudo ok , fiz ele hoje !! 😉"
470158,470159,2017-12-01 07:56:46+00:00,"@AmazonHelp i already filed complain but your representatives just ignoring the act and assuring me that i get my money back in my AMAZON PAY
but i cleary told them that i take money in my bank account as i dont want to purchase anything from you without my desire..dont trap ur customers"
1116165,1116168,2017-10-15 17:41:15+00:00,@AmazonHelp Done.
429082,429089,2017-10-10 14:38:25+00:00,@AmazonHelp Why should I fill m not free for you give me my refund and close your operation coz you people can not give importance to customers .
1621273,1621285,2017-11-06 12:29:33+00:00,@AmazonHelp Reply to which email . I don’t know which email you want me to respond as I have 3 emails since yesterday
2226915,2226916,2017-10-19 16:16:44+00:00,@AmazonHelp The item was from a third party seller but shipped with post it notes sold by you. We got the post its but there was no pin backs in the box
2151103,2151126,2017-10-20 11:19:57+00:00,@AmazonHelp How fucking long 1 month?
780017,780027,2017-10-12 17:06:09+00:00,"@AmazonHelp I will beg for help from news channel ,i will not loose hope"
2592180,2592185,2017-11-17 02:55:39+00:00,"@AmazonHelp いえいえもぅずっと
お世話になっておりますから
いつもありがとう御座います
ご無理はなさらぬように。
HS"
1026137,1026138,2017-10-14 17:14:01+00:00,"@AmazonHelp Nothing beside sending another mattress that will get here on Tuesday. Giving me what I've ALREADY paid for, FOUR DAYS LATE isn't resolving!"
314036,314040,2017-10-07 06:26:46+00:00,@AmazonHelp I did. Amazon made no assurances that I would actually get the movie.
550501,550516,2017-12-02 19:43:17+00:00,@AmazonHelp That was order out for delivery on Nov 30 @ 12:11 pm...
1593994,1593995,2017-11-05 14:11:32+00:00,"@AmazonHelp リプライありがとうございます。
amazonさんは問題なく、運送会社の方のミスでしたので、、
中身すぐに確認しましたが幸い購入したものが固いものだったため無事でした。
わざわざありがとうございます。"
1113510,1113511,2017-10-16 18:45:13+00:00,@AmazonHelp #amazonindia its been now more than 48 hour without any resolution on this issue.iecustomerservicerip #poorperformance #untrustworthyAmazon
608022,608020,2017-11-22 13:57:37+00:00,@AmazonHelp Je viens de le faire ils ont été top. Merci 🙏🏽
616897,616900,2017-11-22 14:40:52+00:00,@AmazonHelp My husband and I have already done this with 2 people in cs in the last week. I'm just shopping elsewhere.
1307229,1307232,2017-10-27 03:27:34+00:00,@AmazonHelp But its available . I am able to order stuffs from other websites .
343910,343911,2017-11-07 15:56:43+00:00,@AmazonHelp Initially @115821 were very helpful emails almost daily not two weeks later nothing problem still there and no communication
1029683,1029668,2017-10-26 18:46:40+00:00,"@AmazonHelp Will u refund my amount, its going to be a month,u haven't delivered my #MotoG5SPlus also not giving back my money. Evn no response on mail"
1595204,1597020,2017-10-17 09:29:33+00:00,@AmazonHelp Will keep in mind next time. Thanks
1468367,1468370,2017-11-03 02:01:05+00:00,@AmazonHelp @460821 Why not?!
2688106,2688107,2017-11-19 22:14:08+00:00,@AmazonHelp I was hoping to get a reward or something :-)
1880179,1880192,2017-10-18 11:45:07+00:00,@AmazonHelp As far as I'm concerned this is a failure on amazons part. You didn't ask me how I wanted to pay.
1118063,1118064,2017-10-24 04:54:28+00:00,@AmazonHelp Doesn’t say could I give you my order number ?
2308326,2308327,2017-10-19 21:34:53+00:00,"@AmazonHelp Non vous êtes rapides mais quand même 🤣
Je viens de commander à l'instant mais ça va arriver rapidement !"
606221,606230,2017-11-23 11:50:46+00:00,"@AmazonHelp Will do, not impressed by the lying of your delivery company though. It's just not on."
1955284,1955283,2017-10-18 17:32:45+00:00,"@AmazonHelp Amazon used to have the sort by title function, but I don't see it anymore. Has that been removed?"
2762060,2762068,2017-11-21 08:42:19+00:00,@AmazonHelp Yes!!. It was ordered September 15th!!.
2530727,2530731,2017-10-30 13:36:58+00:00,@AmazonHelp Já fiz isso
315240,315248,2017-10-07 08:52:58+00:00,@AmazonHelp Ok. Danke! Wenigstens konnte ich mich jetzt wieder anmelden - ging seit 2.30uhr nicht mehr! 😉
430596,430600,2017-10-10 15:16:04+00:00,@AmazonHelp yeah sure. ^_^
2835612,2835609,2017-11-27 15:04:39+00:00,@AmazonHelp Ok thank you.
1743851,1743849,2017-11-20 14:17:12+00:00,"@AmazonHelp Two currently late orders, going to be 2 days late at minimum. Already spoke with Customer Service through chat, but honestly just getting very frustrated at how many times I've had to do that in the last few months. @118706 and @115817 both used, unfortunately."
2527657,2527663,2017-11-17 04:42:32+00:00,@AmazonHelp My package didn’t show up today either... 😤 That’s 2 days late.
1545220,1545219,2017-11-04 05:46:01+00:00,@AmazonHelp what’s the purpose of this account if I have to call 1-800# after posting here???
1009218,1009219,2017-10-22 20:42:33+00:00,@AmazonHelp Solo con Correos Express. Espero que fuese solo está última vez
1496014,1496015,2017-11-03 12:10:48+00:00,"@AmazonHelp Está prevista para hoy, día 3 de noviembre, pero por anteriores experiencias, mis expectativas no son muy buenas :("
1300534,1300536,2017-10-16 09:39:18+00:00,@AmazonHelp Oh yes. You people been helping me from last one month. Now I chose to forget my money
1754285,1754286,2017-11-08 01:37:28+00:00,@AmazonHelp This quiz https://t.co/J8rA6xpNXr
708583,708585,2017-10-10 20:33:58+00:00,@AmazonHelp @AmazonHelp  my account is ARMAKD and my mail __email__
844205,844207,2017-10-20 14:09:42+00:00,@AmazonHelp First I received this... then this lovely message.. the item is sold by amazon &amp; is still on their website for purchase. Why aren’t u guys https://t.co/5k4EymP84b
374163,374164,2017-10-09 01:19:57+00:00,@AmazonHelp It was 3rd party but I bought it with @116090 business integrity
2602919,2602920,2017-11-26 21:27:00+00:00,@AmazonHelp simmmmm 💕
2500798,2500800,2017-11-15 19:40:49+00:00,@AmazonHelp J’ai effectuer une commande dimanche dernier je devais être livré aujourd’hui avant 20h mais il y a eu soucis comme quoi on ne trouvais pas mon adresse . j’ai appelé le service client la personne que j’ai eu m’a certifier que
1615543,1615581,2017-11-06 12:27:14+00:00,"@AmazonHelp You all are trying to loot my money and not I will not let this happen, you all are the most pathetic criminals of world!"
900901,900908,2017-10-21 05:08:58+00:00,@AmazonHelp I didnt get an option 2 leave feedback after rhe chat. I left tracking feedback on my package and referred to the rep I spoke with.
19133,19130,2017-10-31 13:05:08+00:00,@AmazonHelp Its very headache so please pick up from your hand. I dont pick up any charges for courier so please arrange from u.
2774179,2774180,2017-11-21 15:10:27+00:00,"@AmazonHelp C'est okay, juste un peu plus long que prévu :)"
1210988,1210986,2017-10-15 23:09:20+00:00,@AmazonHelp It says that the carrier was: AMZL US
80661,80674,2017-12-01 12:40:41+00:00,"@AmazonHelp Il y a qd même un gros problème avec Chronopost de manière générale car sur les sms et mails ils donnent la possibilité de modifier le créneau (encore sur le sms ce matin, j'avais jusque 9.30!) mais impossible de le faire !"
